1.192292387,-1.391551331,-0.056786442,2.028255337,-0.069355768,0.595848032
0.37811365,2.144745082,0.727445129,-0.221823709,0.057983055,-0.015749183
-0.271361791,1.887609549,0.953945797,-0.767503917,0.682015114,2.829005024
0.059778177,-0.30398787,0.378230198,-0.339498653,-0.610822201,0.078477792
-0.641945784,0.708344092,-1.834703853,0.673151796,0.089251235,-1.063447701
-0.29514985,0.719977701,-0.557087586,-1.429522939,2.804161973,-1.568509404
0.894357017,-0.951319517,0.185187607,0.133824561,-0.234458916,1.031590336
-0.014311444,-0.04847865,-0.03127216,-1.228606424,1.507331006,1.177768762
1.136552936,0.438692928,0.026317103,0.808571492,-1.959035177,-0.222077715
0.664057579,0.661468407,-0.42207668,0.851819209,-0.02007353,-0.69368882
-0.094775381,0.587447453,0.634524676,-0.642237204,0.345995035,-0.880053528
0.216520414,0.462822121,0.904474572,1.992225326,-1.93366533,-0.561611782
0.408746654,0.669259769,-1.24015887,0.577369274,-0.634763869,0.940250893
-1.014024913,0.115498469,0.65862529,-0.363516699,0.006256694,-0.217119033
1.426065453,0.476705782,1.113739717,1.692572427,0.846838506,-0.721784822
-1.688390753,-1.798090812,0.921437506,1.073461368,-2.423117712,0.365424582
0.453075432,1.354761016,0.458950447,-1.27869175,-1.155515742,-0.618924357
-0.816108947,-1.390427344,0.001413371,-0.759552744,2.498705292,-0.294053408
-0.025236509,1.105592898,0.742625405,-1.628385035,0.206922178,0.081165627
-0.00508978,0.893019827,-0.229336811,-0.979846801,-0.513325247,-0.16270115
-1.220629545,-0.339028977,3.111161446,-0.637236498,-0.14855986,1.160806081
0.886290025,-0.677910343,0.28051895,-0.004212655,0.053481632,0.055386437
-0.903852797,1.199382811,0.611983537,-0.560106387,-1.42895972,-1.420950022
-0.76212409,-0.671588748,-0.348656866,0.41890852,-0.13928939,0.59460423
-0.3097012,-1.040525404,-0.475217918,-0.541403485,-0.484174658,-0.078349425
-1.720671021,-0.302407235,-1.725067483,0.000413729,0.22074466,-0.889878765
0.613901026,-0.190297219,-0.558154045,-0.510319628,-0.822400189,0.01817227
1.398034035,-0.980068469,0.314694133,-0.788746927,1.201767586,-0.371316985
1.603534833,-1.194725008,0.851707746,-0.893934664,-0.499447238,-2.220424665
-0.841818057,-1.302607445,-1.029097231,-1.649824104,0.230738783,0.27281898
1.572405217,-1.386119014,-0.558262705,1.667379606,2.41028218,0.618499391
-1.081070487,-0.115412756,0.679224907,-0.667379274,0.143596329,0.244615032
-0.709736861,0.105005289,-0.1805432,-1.510197263,-0.421484981,0.140923272
0.993759936,-0.900004806,-0.839424835,0.152008694,-1.086781631,0.155480956
0.873889557,-0.283162226,-0.607728705,-0.178342635,-0.922844941,0.972978209
-0.084170155,-0.874492309,-1.304893135,0.181177104,-0.091046822,-0.022240495
0.433500095,-1.768744568,0.273416029,-2.143998341,-0.354414673,-0.405000696
0.51160398,-1.080419407,-2.151810954,0.529883505,0.610321091,0.545699283
-1.212315694,0.094068429,0.763038773,-0.120897588,0.686791896,-0.917664469
1.093668999,-0.712693423,1.342742753,-0.74511669,2.131666899,0.134876561
0.215069308,-0.53305837,-0.244446011,0.201197977,1.055362328,2.822305196
0.640671514,1.17547151,-0.473619278,-0.111756426,-1.397758726,0.050843315
-0.501000819,0.2766116,0.521622653,-0.023662517,-0.204800359,-2.267315377
-0.752209488,0.636745619,0.702515803,0.270568393,0.274076894,0.570695066
-0.273870466,0.125063303,0.397004535,0.498929882,-0.576598317,0.66498367
1.51703352,0.493583929,0.446126897,-0.994566762,0.290011375,0.558534935
-0.638794819,1.010851632,0.916374548,0.272799048,1.881264049,-0.373177538
1.517065796,0.410019341,1.043895381,0.223284771,-0.24184213,-0.117012168
1.108953824,-0.173021106,0.055857194,-0.080651021,-1.632299908,-1.116570102
0.193855557,0.509760485,-2.776918001,-1.042779275,-0.62021431,1.409576922
0.092554243,0.278841097,2.005312934,0.848561036,-0.2347665,-1.333785429
-0.28066513,1.138900737,-1.138952526,1.655224535,-0.230983244,-0.349714
-2.307878102,-2.133882544,-0.44376592,0.968103513,-0.51307471,-2.501538595
0.017970033,-0.80373078,-0.301729623,-1.627191386,0.253810137,-0.246389688
1.145258709,-1.805005607,1.604770818,0.521093966,-0.518507824,1.010462308
-1.911652163,0.444468955,0.14289745,0.137109911,1.177123767,-1.636511361
0.958963088,-0.990285275,-1.495361569,-1.47554221,-1.061460765,-1.13402889
-2.358889551,-1.110792806,-0.224757001,1.001147919,-0.302782248,0.530576546
-0.004908098,1.41137121,-0.983165523,0.063212017,-0.0672713,0.380021186
-0.108448297,1.047689446,-1.040317111,0.439761772,0.176142854,-0.24281616
0.488585185,0.343853923,0.483829905,1.15639283,0.552986203,1.86378865
0.058662899,0.494514181,-1.280234109,0.02042558,-1.196673845,0.853538691
-0.126379566,0.447251143,0.617180729,-1.401267098,-0.368399005,1.320535815
1.592596401,-1.947754429,0.894959778,0.675380937,1.537766098,-1.004956413
-0.453217155,-1.433348715,-0.446163829,-1.714236311,-0.782665769,-0.056067418
2.670396703,1.802675224,-0.479887018,-0.379473483,0.255697962,-1.868360669
0.402475993,0.055409941,1.224145753,0.184057014,-0.073942847,0.212968517
0.688547981,-0.238209973,1.059126462,0.378130709,-0.435143013,0.476776982
-0.481005408,0.590223008,-0.836745392,0.723147849,1.586131966,0.714199827
0.673862367,1.756607633,0.39387194,0.10823432,-1.458070877,-0.299889197
-2.095309217,0.395692497,0.818222499,-0.555596604,-0.960103599,1.99425699
-0.500173166,1.087481852,-0.042720194,0.825515857,1.097510295,-0.687769245
